id,segment_id,label_arousal,label_valence,label_topic
181,3,2,1,6
181,4,2,2,9
181,5,2,2,2
181,6,2,1,9
181,7,2,1,1
181,8,1,1,9
181,9,0,1,8
181,10,0,0,6
181,11,0,0,3
181,12,0,0,9
181,13,0,0,6
181,14,1,0,7
181,15,1,1,6
183,1,2,2,6
183,2,1,0,7
183,3,1,0,6
183,4,2,2,3
183,5,2,0,6
183,6,0,0,1
183,7,0,0,8
183,8,1,0,1
183,9,0,0,1
183,10,0,0,2
183,11,2,0,3
183,12,2,0,7
183,13,0,0,3
183,14,0,0,0
183,15,0,0,9
183,16,1,1,6
183,17,0,0,4
183,18,0,0,7
183,19,2,1,3
183,20,1,0,5
183,21,0,0,7
183,22,0,0,6
183,23,1,1,3
183,24,2,2,0
183,25,2,2,1
183,26,2,1,5
183,27,0,0,3
183,28,0,0,4
183,29,0,0,9
183,30,0,0,7
183,31,1,2,4
183,32,2,2,0
183,33,2,2,6
183,34,2,2,0
183,35,2,1,6
183,36,0,0,9
184,1,1,2,6
184,2,1,1,2
184,3,1,2,9
184,4,2,2,4
184,5,0,2,9
184,6,1,2,2
184,7,2,2,6
184,8,2,2,2
184,9,0,2,0
184,10,0,1,1
184,11,0,0,6
184,12,0,1,1
184,13,1,1,6
186,1,2,1,6
186,2,2,2,9
186,3,2,1,7
186,4,1,2,0
186,5,0,1,7
186,6,0,1,9
186,7,1,1,7
186,8,1,1,2
186,9,0,0,2
186,10,1,1,9
186,11,1,0,9
186,12,1,1,2
186,13,1,1,1
186,14,1,1,1
186,15,1,1,6
187,1,2,1,6
187,2,1,0,7
187,3,0,0,0
187,4,1,0,1
187,5,1,0,4
187,6,2,1,0
187,7,2,1,0
187,8,0,0,9
187,9,0,0,4
187,10,0,1,3
187,11,0,1,0
187,12,0,0,5
187,13,1,1,1
187,14,1,2,5
187,15,1,1,2
187,16,0,1,9
187,17,0,0,2
187,18,0,0,9
187,19,0,0,2
187,20,0,0,0
187,21,0,0,9
187,22,0,0,3
187,23,0,0,1
187,24,0,0,3
187,25,0,0,7
187,26,0,0,3
187,27,0,0,2
187,28,0,0,1
187,29,0,0,3
187,30,0,0,9
187,31,0,0,1
187,32,0,1,8
187,33,0,0,2
187,34,0,0,7
187,35,0,0,1
187,36,0,0,8
187,37,0,0,1
187,38,0,0,1
187,39,2,2,8
187,40,0,1,5
187,41,1,2,6
188,1,2,1,6
188,2,0,0,7
188,3,0,1,0
188,4,1,1,1
188,5,1,1,4
188,6,1,1,0
188,7,2,1,0
188,8,2,2,4
188,9,2,2,0
188,10,1,1,9
188,11,1,1,4
188,12,1,0,7
188,13,0,1,4
188,14,1,1,3
188,15,0,1,5
188,16,1,1,2
188,17,0,1,9
188,18,0,1,2
188,19,0,0,0
188,20,0,0,9
188,21,0,1,3
188,22,0,1,1
188,23,0,1,3
188,24,0,1,1
188,25,0,1,9
188,26,0,0,1
188,27,0,0,8
188,28,1,1,2
188,29,0,0,1
188,30,0,0,2
188,31,0,1,1
188,32,2,1,8
188,33,0,1,5
188,34,2,1,6
189,1,0,0,4
189,2,2,2,6
189,3,2,1,2
189,4,2,1,4
189,5,2,0,2
189,6,2,1,6
189,7,0,1,1
189,8,0,0,3
189,9,0,0,4
189,10,0,1,8
189,11,1,2,1
189,12,1,0,4
189,13,1,0,0
189,14,1,1,8
189,15,1,1,2
189,16,1,1,8
189,17,0,2,9
189,18,2,2,0
189,19,1,2,4
189,20,1,2,3
189,21,1,2,2
189,22,0,2,4
189,23,1,0,4
189,24,0,1,4
189,25,0,0,4
189,26,0,0,4
189,27,1,1,4
189,28,2,2,4
189,29,2,2,8
189,30,2,2,5
189,31,2,2,6
189,32,2,1,1
189,33,2,1,6
189,34,2,1,1
189,35,2,1,6
190,1,1,1,6
190,2,1,1,6
190,3,2,0,6
190,4,2,0,6
190,5,1,1,6
190,6,0,2,0
190,7,1,2,4
190,8,1,2,5
190,9,1,2,6
190,10,1,2,0
190,11,0,2,4
190,12,0,2,6
190,13,0,2,4
190,14,0,2,4
190,15,1,2,6
190,16,1,2,4
190,17,2,2,5
190,18,2,2,4
190,19,2,1,6
190,20,1,2,0
190,21,0,2,6
190,22,1,2,4
190,23,1,2,7
190,24,1,2,2
190,25,2,2,6
191,1,1,1,6
191,2,2,2,6
191,3,2,2,2
191,4,2,2,1
191,5,2,2,3
191,6,1,2,6
191,7,1,2,1
191,8,1,2,4
191,9,0,0,6
191,10,0,0,1
191,11,0,0,6
191,12,1,1,6
191,13,1,1,4
192,1,2,2,6
192,2,2,1,6
192,3,2,2,2
192,4,2,2,2
192,5,1,1,1
192,6,0,0,8
192,7,1,2,0
192,8,1,2,0
192,9,1,2,0
192,10,0,2,2
192,11,1,2,4
192,12,1,2,7
192,13,2,2,0
192,14,2,2,1
192,15,1,0,3
192,16,1,1,4
192,17,1,2,9
192,18,0,2,6
192,19,0,1,7
192,20,0,1,6
192,21,0,1,0
192,22,0,2,4
192,23,0,1,1
192,24,1,2,6
192,25,1,1,4
192,26,1,1,7
192,27,2,2,6
194,1,1,2,6
194,2,0,2,0
194,3,0,1,6
194,4,0,1,4
194,5,0,2,6
194,6,0,1,0
194,7,0,1,4
194,8,1,2,4
194,9,1,2,4
194,10,0,2,9
194,11,1,2,4
194,12,0,2,2
194,13,1,2,4
194,14,0,0,9
194,15,0,0,1
194,16,0,1,4
194,17,0,2,2
194,18,0,2,1
194,19,0,2,4
194,20,0,2,6
194,1,1,2,6
194,2,0,2,0
194,3,0,1,6
194,4,0,1,4
194,5,0,2,6
194,6,0,1,0
194,7,0,1,4
194,8,1,2,4
194,9,1,2,4
194,10,0,2,9
194,11,1,2,4
194,12,0,2,2
194,13,1,2,4
194,14,0,0,9
194,15,0,0,1
194,16,0,1,4
194,17,0,2,2
194,18,0,2,1
194,19,0,2,4
194,20,0,2,6
196,1,2,1,6
196,2,2,0,6
196,3,2,1,0
196,4,2,1,6
196,5,2,1,5
196,6,2,0,6
196,7,2,0,9
196,8,2,1,2
196,9,2,1,7
196,10,2,1,0
196,11,2,1,9
196,12,2,0,1
196,13,2,0,2
196,14,2,1,8
196,15,2,1,8
196,16,2,0,1
196,17,2,1,9
196,18,2,1,0
196,19,2,0,4
196,20,2,0,0
196,21,2,2,0
196,22,2,1,0
196,23,2,2,6
196,24,2,2,2
196,25,2,2,0
196,26,1,1,4
196,27,2,0,6
196,28,2,0,4
196,29,2,1,6
196,30,2,2,4
196,31,2,1,6
196,32,1,1,0
196,33,1,1,4
196,34,1,2,6
198,1,2,0,7
198,2,2,0,6
198,3,2,1,1
198,4,2,0,0
198,5,2,0,7
198,6,2,0,0
198,7,2,0,7
198,8,1,0,0
198,9,1,0,4
198,10,0,0,7
198,11,0,0,9
198,12,0,0,7
198,13,1,0,6
198,14,2,0,0
198,15,2,1,0
198,16,2,1,0
198,17,2,1,0
198,18,2,0,0
198,19,2,2,6
198,20,1,1,6
198,21,0,1,4
198,22,0,1,4
198,23,0,0,6
198,24,0,0,4
198,25,0,0,0
198,26,0,0,0
198,27,0,0,6
198,28,0,0,0
198,29,0,0,4
198,30,0,0,1
198,31,0,1,4
198,32,0,1,6
198,1,2,0,7
198,2,2,0,6
198,3,2,1,1
198,4,2,0,0
198,5,2,0,7
198,6,2,0,0
198,7,2,0,7
198,8,1,0,0
198,9,1,0,4
198,10,0,0,7
198,11,0,0,9
198,12,0,0,7
198,13,1,0,6
198,14,2,0,0
198,15,2,1,0
198,16,2,1,0
198,17,2,1,0
198,18,2,0,0
198,19,2,2,6
198,20,1,1,6
198,21,0,1,4
198,22,0,1,4
198,23,0,0,6
198,24,0,0,4
198,25,0,0,0
198,26,0,0,0
198,27,0,0,6
198,28,0,0,0
198,29,0,0,4
198,30,0,0,1
198,31,0,1,4
198,32,0,1,6
199,1,2,1,6
199,2,2,0,3
199,3,1,0,6
199,4,1,1,9
199,5,1,2,6
199,6,2,0,2
199,7,2,1,6
199,8,2,0,2
199,9,2,1,3
199,10,2,1,2
199,11,2,1,6
199,12,2,1,6
199,13,2,1,6
199,14,2,0,6
199,15,2,1,2
199,16,2,2,6
199,17,2,2,2
199,18,2,1,6
199,19,2,1,6
199,20,2,0,7
199,21,1,1,0
199,22,1,2,7
199,23,1,2,6
199,24,0,2,7
199,25,0,2,6
199,1,2,1,6
199,2,2,0,3
199,3,1,0,6
199,4,1,1,9
199,5,1,2,6
199,6,2,0,2
199,7,2,1,6
199,8,2,0,2
199,9,2,1,3
199,10,2,1,2
199,11,2,1,6
199,12,2,1,6
199,13,2,1,6
199,14,2,0,6
199,15,2,1,2
199,16,2,2,6
199,17,2,2,2
199,18,2,1,6
199,19,2,1,6
199,20,2,0,7
199,21,1,1,0
199,22,1,2,7
199,23,1,2,6
199,24,0,2,7
199,25,0,2,6
201,1,1,0,6
201,2,2,0,7
201,3,1,1,6
201,4,1,1,7
201,5,1,0,2
201,6,1,0,6
201,7,0,0,0
201,8,0,0,0
201,9,0,0,4
201,10,0,0,0
201,11,0,1,8
201,12,0,2,3
201,13,0,2,9
201,14,2,1,6
202,1,0,1,6
202,2,1,2,9
202,3,0,2,8
202,4,1,1,1
202,5,0,0,8
202,6,2,2,0
202,7,2,2,4
202,8,2,2,6
204,1,2,1,0
204,2,1,1,6
204,3,2,2,0
204,4,1,2,2
204,5,2,2,0
204,6,2,2,2
204,7,1,2,6
204,8,1,2,4
204,9,2,2,0
204,10,2,2,0
204,11,2,2,4
204,12,2,2,6
204,13,2,2,0
204,14,2,1,6
204,15,2,1,4
204,16,2,2,0
204,17,2,2,0
204,18,1,2,4
204,19,2,1,6
204,20,1,1,6
204,21,0,0,0
204,22,2,1,6
204,23,2,1,4
204,24,2,2,0
204,25,2,1,0
204,26,2,2,0
204,27,2,2,0
204,28,2,2,4
204,29,2,1,6
204,30,2,2,4
204,31,2,1,6
204,32,2,0,4
204,33,2,1,4
204,34,2,1,6
205,1,2,1,6
205,2,2,1,6
205,3,2,1,0
205,4,2,1,6
205,5,1,1,6
205,6,1,0,6
205,7,1,0,6
205,8,0,0,0
205,9,1,2,6
205,10,0,2,6
205,11,1,1,7
205,12,1,1,7
205,13,0,0,0
205,14,0,0,6
205,15,0,0,6
205,16,0,0,7
205,17,0,0,9
205,18,1,0,1
205,19,0,0,1
205,20,0,1,0
205,21,0,0,0
205,22,0,0,0
207,1,2,1,6
207,2,2,2,2
207,3,1,1,6
207,4,1,1,2
207,5,1,1,1
207,6,1,1,2
207,7,1,1,6
207,8,0,1,1
207,9,0,1,4
207,10,2,1,6
207,11,2,0,1
207,12,2,0,4
207,13,2,0,1
207,14,2,0,4
207,15,1,0,4
207,16,2,0,4
207,17,2,0,4
207,18,1,0,3
207,19,1,1,0
207,20,2,1,3
207,21,2,0,6
207,22,1,1,0
207,23,0,1,7
207,24,0,2,0
207,25,0,0,6
207,26,0,1,1
207,27,2,2,2
207,28,1,2,0
207,29,1,2,6
207,30,0,1,9
207,31,0,1,0
207,32,1,0,6
207,33,1,2,4
207,34,1,2,6
208,1,2,0,6
208,2,2,2,2
208,3,1,2,9
208,4,0,2,2
208,5,1,2,6
208,6,1,1,2
208,7,0,0,6
208,8,0,1,2
208,9,1,2,9
208,10,0,2,3
208,11,0,2,2
208,12,0,1,9
208,13,0,0,3
208,14,0,2,2
208,15,0,2,0
208,16,1,2,3
208,17,1,1,0
208,18,0,1,2
208,19,0,2,8
208,20,0,2,1
208,21,0,2,2
208,22,1,2,4
208,23,0,0,7
208,24,1,1,4
208,25,0,2,3
208,26,2,1,8
208,27,0,1,2
208,28,0,2,9
208,29,0,0,3
208,30,0,1,6
208,31,0,1,0
208,32,1,2,4
208,33,0,2,3
208,34,2,2,4
208,35,2,2,0
208,36,2,2,6
210,1,2,0,6
210,2,2,0,0
210,3,1,0,6
210,4,1,0,7
210,5,1,0,6
210,6,1,0,0
210,7,0,1,6
210,8,1,0,4
210,9,1,1,6
210,10,0,0,0
210,11,0,0,6
210,12,1,1,0
210,13,0,0,4
210,14,0,0,0
210,15,0,1,9
210,16,0,1,0
210,17,0,1,2
210,18,0,0,0
210,19,2,0,0
210,20,1,0,7
210,21,1,1,0
210,22,1,1,6
210,23,0,1,0
210,24,0,0,9
210,25,1,1,6
210,26,1,1,9
210,27,1,2,0
210,28,1,2,9
210,29,0,0,6
210,1,2,0,6
210,2,2,0,0
210,3,1,0,6
210,4,1,0,7
210,5,1,0,6
210,6,1,0,0
210,7,0,1,6
210,8,1,0,4
210,9,1,1,6
210,10,0,0,0
210,11,0,0,6
210,12,1,1,0
210,13,0,0,4
210,14,0,0,0
210,15,0,1,9
210,16,0,1,0
210,17,0,1,2
210,18,0,0,0
210,19,2,0,0
210,20,1,0,7
210,21,1,1,0
210,22,1,1,6
210,23,0,1,0
210,24,0,0,9
210,25,1,1,6
210,26,1,1,9
210,27,1,2,0
210,28,1,2,9
210,29,0,0,6
211,1,0,0,6
211,2,0,0,2
211,3,0,1,9
211,4,0,1,7
211,5,0,1,0
211,6,2,2,4
211,7,1,2,4
211,8,0,0,3
211,9,0,0,9
211,10,1,0,6
214,1,2,2,6
214,2,2,2,7
214,3,1,1,3
214,4,2,0,9
214,5,2,0,3
214,6,1,2,1
214,7,0,2,9
214,8,0,2,2
214,9,0,2,1
214,10,0,2,3
214,11,1,2,1
214,12,0,2,4
214,13,0,2,3
214,14,0,2,5
214,15,0,2,4
214,16,0,2,0
214,17,0,1,6
214,18,0,0,9
214,19,2,0,0
214,20,2,0,9
214,21,2,0,1
214,22,1,0,9
214,23,1,2,1
214,24,1,2,6
214,25,1,2,8
214,26,1,1,7
214,27,1,1,6
219,1,2,1,6
219,2,2,2,7
219,3,2,2,1
219,4,0,0,7
219,5,0,0,8
219,6,1,0,2
219,7,0,2,1
219,8,0,1,3
219,9,0,1,1
219,10,0,2,3
219,11,0,1,9
219,12,0,2,3
219,13,0,2,4
219,14,0,2,7
219,15,0,2,4
219,16,0,2,0
219,17,2,0,5
219,18,1,1,3
219,19,1,1,4
219,20,1,1,5
219,21,1,1,4
219,22,1,1,6
219,23,1,0,3
219,24,1,0,7
219,25,2,0,1
219,26,2,0,9
219,27,2,0,2
219,28,2,0,2
219,29,2,0,6
219,30,2,2,1
219,31,2,2,9
219,32,2,2,1
219,33,2,2,9
219,34,2,2,3
219,35,1,2,6
222,1,0,0,6
222,2,1,1,2
222,3,2,0,9
222,4,2,0,3
222,5,1,0,9
222,6,2,0,3
222,7,1,1,2
222,8,2,1,1
222,9,2,2,3
222,10,1,1,1
222,11,1,2,8
222,12,0,1,7
222,13,0,1,9
222,14,1,1,1
222,15,1,1,9
222,16,1,1,6
222,17,1,0,1
222,18,1,0,4
222,19,1,0,8
222,20,1,0,2
222,21,1,0,4
222,22,0,0,9
222,23,0,1,4
222,24,0,1,0
222,25,0,1,4
222,26,0,2,0
222,27,2,2,0
222,28,0,1,3
222,29,0,0,5
222,30,0,0,7
222,31,0,0,3
222,32,1,0,4
222,33,2,1,7
222,34,1,1,6
225,1,2,1,6
225,2,2,2,9
225,3,2,2,1
225,4,2,0,3
225,5,0,2,2
225,6,1,2,9
225,7,1,2,1
225,8,1,0,8
225,9,0,1,1
225,10,1,2,9
225,11,1,2,1
225,12,0,0,6
225,13,0,0,4
225,14,0,0,5
225,15,0,0,7
225,16,0,0,1
225,17,1,0,3
225,18,1,0,8
225,19,1,1,4
225,20,1,2,3
225,21,1,1,4
225,22,1,1,0
225,23,1,1,4
225,24,0,1,5
225,25,0,0,4
225,26,1,0,3
225,27,2,1,0
225,28,2,2,6
225,29,1,2,7
225,30,1,2,6
230,1,1,1,6
230,2,1,2,2
230,3,1,1,3
230,4,1,2,1
230,5,1,1,4
230,6,2,0,9
230,7,2,1,2
230,8,2,1,9
230,9,2,0,2
230,10,2,1,7
230,11,2,2,9
230,12,1,2,1
230,13,1,1,8
230,14,1,0,8
230,15,1,2,8
230,16,0,2,8
230,17,2,2,4
230,18,2,2,4
230,19,1,1,2
230,20,1,2,1
230,21,1,2,9
230,22,1,2,5
230,23,2,2,0
230,24,1,0,4
230,25,1,1,6
233,1,2,1,6
233,2,2,1,9
233,3,1,1,2
233,4,1,1,3
233,5,1,0,1
233,6,0,0,9
233,7,0,1,3
233,8,0,1,1
233,9,0,1,7
233,10,2,2,2
233,11,2,2,1
233,12,1,2,8
233,13,1,2,1
233,14,2,2,8
233,15,1,2,4
233,16,0,0,7
233,17,0,1,0
233,18,0,1,4
233,19,1,1,0
233,20,0,2,4
233,21,1,2,5
233,22,0,1,6
233,23,1,0,2
233,24,1,0,4
233,25,1,0,3
233,26,1,0,5
233,27,1,0,9
233,28,1,0,6
233,29,1,0,1
233,30,1,2,3
233,31,2,2,9
233,32,2,2,1
233,33,2,2,6
233,34,1,2,7
233,35,1,1,6
236,1,0,0,6
236,2,2,1,2
236,3,2,1,7
236,4,2,1,2
236,5,2,1,1
236,6,2,2,8
236,7,2,2,7
236,8,1,2,1
236,9,2,2,8
236,10,2,2,2
236,11,2,1,8
236,12,2,1,1
236,13,0,1,3
236,14,0,1,1
236,15,0,0,3
236,16,0,0,9
236,17,0,1,4
236,18,0,2,0
236,19,0,2,3
236,20,1,1,5
236,21,0,0,6
236,22,0,0,1
236,23,2,0,9
236,24,2,0,4
236,25,1,0,7
236,26,1,0,6
236,27,1,1,1
236,28,1,2,9
236,29,1,2,1
236,30,2,2,9
236,31,2,2,7
236,32,0,1,6
236,33,0,1,7
236,34,1,1,6
236,35,2,1,2
236,36,1,1,6
236,37,1,1,3
240,1,1,1,6
240,2,1,1,2
240,3,1,2,8
240,4,1,1,1
240,5,2,2,2
240,6,1,2,9
240,7,1,1,3
240,8,0,1,6
240,9,1,2,0
240,10,2,2,1
240,11,2,2,9
240,12,2,2,1
240,13,1,2,4
240,14,0,2,5
240,15,0,0,4
240,16,0,0,7
240,17,1,0,1
240,18,0,0,3
240,19,0,0,4
240,20,1,0,2
240,21,2,0,6
245,1,0,0,6
245,2,1,2,2
245,3,2,2,6
245,4,1,2,7
245,5,0,1,2
245,6,0,0,8
245,7,0,1,2
245,8,0,2,1
245,9,0,0,3
245,10,0,0,1
245,11,1,0,9
245,12,0,1,3
245,13,0,1,4
245,14,0,1,3
245,15,0,1,5
245,16,0,2,0
245,17,1,1,6
245,18,0,0,1
245,19,1,0,7
245,20,2,0,2
245,21,1,0,1
245,22,2,0,5
245,23,2,0,6
245,24,1,2,3
245,25,2,2,2
245,26,2,2,1
245,27,0,2,9
245,28,1,2,1
245,29,0,2,7
245,30,1,2,6
246,1,2,0,6
246,2,2,1,0
246,3,2,0,6
246,4,1,1,4
246,5,1,1,0
246,6,2,0,6
246,7,1,2,9
246,8,1,2,4
246,9,1,2,0
246,10,1,1,2
246,11,1,0,3
246,12,0,1,4
246,13,0,1,6
246,14,0,0,4
246,15,0,0,2
246,16,0,0,9
246,17,0,0,4
246,18,0,0,0
246,19,0,0,6
246,20,1,1,0
246,21,0,0,6
247,1,1,0,6
247,2,2,1,2
247,3,2,1,7
247,4,2,1,2
247,5,2,0,1
247,6,2,0,8
247,7,2,0,1
247,8,2,0,9
247,9,2,0,7
247,10,2,0,9
247,11,2,1,3
247,12,2,1,1
247,13,1,2,3
247,14,2,2,6
247,15,2,2,4
247,16,2,2,3
247,17,2,2,0
247,18,2,1,4
247,19,2,0,5
247,20,2,0,6
247,21,2,0,1
247,22,2,0,0
247,23,2,0,8
247,24,2,0,2
247,25,2,0,1
247,26,2,0,6
247,27,2,1,1
247,28,2,2,9
247,29,2,2,1
247,30,2,2,0
247,31,2,2,5
247,32,1,2,6
247,33,2,0,1
247,34,2,2,4
247,35,2,2,7
247,36,2,1,6
248,1,2,1,6
248,2,1,0,6
248,3,1,1,0
248,4,1,1,6
248,5,1,1,9
248,6,1,1,6
248,7,1,1,4
248,8,2,1,4
248,9,2,1,2
248,10,2,2,0
248,11,2,1,2
248,12,2,2,9
248,13,0,1,6
248,14,1,2,0
248,15,2,1,1
248,16,2,1,6
248,17,1,0,7
248,18,2,1,9
248,19,0,1,9
248,20,1,1,6
248,21,2,2,9
248,22,2,2,2
248,23,2,1,9
248,24,1,0,6
248,25,1,0,3
248,26,1,1,2
248,27,1,1,1
248,28,0,2,0
248,29,2,0,6
248,30,2,1,3
248,31,2,2,8
248,32,2,2,2
248,33,0,1,4
248,34,0,1,8
248,35,2,1,6
248,36,1,0,8
248,37,1,0,6
248,38,1,1,4
248,39,1,2,6
248,40,2,2,2
248,41,0,0,6
248,42,0,0,4
248,43,1,1,6
248,44,2,0,4
248,45,2,1,6
249,1,0,1,4
249,2,2,1,6
249,3,2,2,2
249,4,2,2,4
249,5,0,1,0
249,6,0,2,7
249,7,1,2,0
249,8,1,2,4
249,9,2,2,1
249,10,2,2,4
249,11,0,2,2
249,12,0,1,6
249,13,0,2,0
249,14,1,2,1
249,15,1,2,9
249,16,1,2,1
249,17,2,2,6
249,18,0,0,0
249,19,1,0,7
249,20,1,0,4
249,21,1,0,2
249,22,1,0,9
249,23,1,0,4
249,24,1,0,6
249,25,1,1,7
249,26,1,2,2
249,27,1,1,7
249,28,1,1,6
250,1,2,1,6
250,2,2,2,9
250,3,2,2,2
250,4,2,1,6
250,5,1,2,0
250,6,1,2,7
250,7,2,1,2
250,8,2,2,8
250,9,2,0,0
250,10,2,1,4
250,11,1,0,6
251,1,2,0,6
251,2,1,1,0
251,3,2,1,0
251,4,0,2,2
251,5,1,0,4
251,6,1,0,0
251,7,1,1,4
251,8,0,0,6
252,1,2,1,6
252,2,0,1,6
252,3,2,2,7
252,4,2,2,1
252,5,1,0,4
252,6,1,0,8
252,7,1,0,6
252,8,1,1,0
252,9,1,0,7
252,10,2,0,6
252,11,0,1,6
253,1,0,0,6
253,2,1,1,6
253,3,2,1,0
253,4,2,1,6
253,5,1,1,2
253,6,0,0,6
253,7,0,1,0
253,8,0,0,0
253,9,0,0,3
253,10,0,0,9
253,11,0,0,2
253,12,0,1,1
253,13,0,2,8
253,14,0,1,3
253,15,1,1,3
253,16,1,1,4
253,17,2,1,6
253,18,1,2,5
253,19,2,2,5
253,20,1,2,9
253,21,1,1,1
253,22,1,1,7
253,23,2,1,6
253,24,2,1,7
253,25,1,0,6
254,1,2,0,6
254,2,2,0,3
254,3,0,1,0
254,4,0,0,6
254,5,0,0,0
254,6,0,0,4
254,7,1,1,0
254,8,1,2,4
254,9,0,1,6
254,10,0,2,0
254,11,0,2,2
254,12,1,2,4
254,13,1,2,6
254,14,0,1,3
254,15,1,1,0
254,16,1,1,6
255,1,2,1,6
255,2,2,0,0
255,3,2,0,4
255,4,2,2,0
255,5,1,2,3
255,6,1,0,1
255,7,0,0,7
255,8,2,0,6
256,1,1,0,6
256,2,1,0,0
256,3,2,2,8
256,4,2,0,1
256,5,1,0,4
257,1,2,0,6
257,2,1,1,1
257,3,0,1,8
257,4,1,0,6
257,5,1,1,0
257,6,1,2,0
257,7,1,1,4
257,8,1,1,6
257,9,1,0,4
257,10,2,0,4
257,11,1,2,6
257,12,1,1,4
257,13,1,1,0
257,14,2,1,6
258,1,1,1,6
258,2,2,1,7
258,3,2,2,2
258,4,2,2,9
258,5,1,2,3
258,6,1,1,1
258,7,0,1,3
258,8,0,1,1
258,9,1,2,2
258,10,1,2,8
258,11,1,1,2
258,12,1,0,1
258,13,0,0,2
258,14,1,1,8
258,15,1,1,3
258,16,1,1,2
258,17,0,1,9
258,18,1,1,7
258,19,1,1,6
258,20,1,0,9
258,21,0,0,1
258,22,0,0,1
258,23,0,0,0
258,24,0,0,1
258,25,0,0,6
258,26,0,2,1
258,27,0,2,9
258,28,0,2,1
258,29,0,2,0
258,30,0,2,1
258,31,1,1,4
258,32,0,0,0
258,33,0,1,3
258,34,1,1,4
258,35,0,1,7
258,36,0,0,6
259,1,1,0,6
259,2,0,0,6
259,3,0,0,4
259,4,1,1,8
259,5,1,2,0
259,6,1,1,6
259,7,2,1,4
259,8,1,1,4
259,9,2,2,6
261,1,0,0,6
261,2,2,0,2
261,3,2,1,0
261,4,0,0,3
261,5,2,2,0
261,6,2,1,4
261,7,1,1,3
261,8,2,1,9
261,9,2,2,3
261,10,2,0,7
261,11,2,0,1
261,12,2,0,7
261,13,0,0,4
261,14,1,1,6
262,1,2,2,6
262,2,2,1,7
262,3,2,2,2
262,4,0,2,8
262,5,0,2,3
262,6,1,0,1
262,7,1,1,7
262,8,0,1,0
262,9,0,1,7
262,10,0,2,1
262,11,0,1,3
262,12,0,0,1
262,13,0,1,9
262,14,0,2,7
262,15,0,2,9
262,16,0,2,3
262,17,0,1,6
262,18,0,0,2
262,19,1,0,9
262,20,1,0,3
262,21,1,0,1
262,22,2,0,7
262,23,1,0,6
262,24,1,2,9
262,25,0,2,1
262,26,0,2,4
262,27,0,0,5
262,28,0,0,4
262,29,0,1,3
262,30,0,0,4
262,31,0,1,3
262,32,0,1,0
262,33,0,1,4
262,34,0,1,5
262,35,0,1,7
262,36,0,1,6
263,1,2,2,6
263,2,2,2,0
263,3,2,0,6
263,4,0,0,0
263,5,0,0,4
263,6,1,0,0
263,7,1,1,4
263,8,1,0,6
263,9,1,0,0
263,10,2,2,4
263,11,2,1,4
263,12,0,2,0
263,13,0,1,2
263,14,0,1,6
263,15,0,2,1
263,16,0,2,2
263,17,0,2,1
263,18,0,2,2
263,19,0,0,9
263,20,0,0,2
263,21,0,0,2
263,22,0,0,9
263,23,1,0,7
263,24,0,0,6
263,25,0,0,0
263,26,0,0,6
264,1,2,0,6
264,2,2,0,0
264,3,1,2,3
264,4,1,1,0
264,5,1,2,4
264,6,0,2,0
264,7,1,0,4
264,8,1,0,5
264,9,1,0,4
264,10,1,1,2
264,11,2,2,8
264,12,1,2,2
264,13,1,1,0
264,14,1,1,6
266,1,2,1,6
266,2,2,1,0
266,3,1,1,4
266,4,1,0,3
266,5,1,1,7
266,6,1,1,2
266,7,2,1,6
267,1,2,1,6
267,2,1,2,4
267,3,1,2,3
267,4,1,1,9
267,5,1,2,7
267,6,1,2,6
268,1,2,0,6
268,2,2,1,3
268,3,2,2,1
268,4,2,2,7
268,5,2,0,6
269,1,1,0,6
269,2,2,2,0
269,3,2,2,3
269,4,2,2,2
269,5,0,2,6
269,6,1,1,0
269,7,2,2,0
269,8,1,1,1
269,9,1,2,4
269,10,1,2,0
269,11,1,1,0
269,12,2,2,6
269,13,1,2,2
269,14,1,2,9
269,15,0,1,2
269,16,0,1,3
269,17,0,0,0
269,18,1,0,9
269,19,0,0,4
269,20,0,0,2
269,21,0,0,8
269,22,1,1,4
269,23,2,2,0
269,24,1,0,4
269,25,0,0,6
269,26,1,0,3
269,27,1,2,0
269,28,0,1,6
270,1,0,0,6
270,2,2,1,2
270,3,2,1,3
270,4,2,1,9
270,5,2,1,1
270,6,1,1,8
270,7,1,2,1
270,8,1,2,3
270,9,1,2,9
270,10,0,2,1
270,11,1,2,2
270,12,2,2,1
270,13,2,2,9
270,14,2,2,1
270,15,2,2,6
270,16,1,0,1
270,17,2,0,4
270,18,2,0,3
270,19,2,0,8
270,20,2,0,6
270,21,1,1,4
270,22,1,2,3
270,23,2,2,4
270,24,1,2,5
270,25,1,2,0
270,26,0,1,2
270,27,1,0,7
270,28,2,1,4
270,29,1,1,6
271,1,2,1,6
271,2,2,1,7
271,3,2,2,2
271,4,1,2,1
271,5,2,2,8
271,6,1,2,1
271,7,1,2,8
271,8,1,2,1
271,9,0,1,3
271,10,1,1,1
271,11,1,2,3
271,12,0,2,9
271,13,0,1,3
271,14,0,1,4
271,15,0,1,5
271,16,0,2,0
271,17,0,2,3
271,18,1,1,0
271,19,1,0,6
271,20,1,0,7
271,21,2,0,9
271,22,2,0,1
271,23,2,0,2
271,24,2,0,7
271,25,2,0,4
271,26,2,0,6
271,27,2,2,1
271,28,2,2,2
271,29,1,2,5
